"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","88","443  >  54081 Len=26"
"2","0.343602","TP-Link_18:42:d3","Broadcast","ARP","42","Who has 192.168.0.8? Tell 192.168.0.1"
"3","0.476653","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:82d::2004","TCP","75","56904  >  443 [ACK] Seq=1 Ack=1 Win=516 Len=1 [TCP segment of a reassembled PDU]"
"4","0.491690","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:82c::2003","TCP","75","56903  >  443 [ACK] Seq=1 Ack=1 Win=8332 Len=1 [TCP segment of a reassembled PDU]"
"5","0.526805","2800:3f0:4001:82d::2004","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","TCP","86","443  >  56904 [ACK] Seq=1 Ack=2 Win=268 Len=0 SLE=1 SRE=2"
"6","0.542063","2800:3f0:4001:82c::2003","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","TCP","86","443  >  56903 [ACK] Seq=1 Ack=2 Win=273 Len=0 SLE=1 SRE=2"
"7","0.787493","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:829::2001","TCP","75","56900  >  443 [ACK] Seq=1 Ack=1 Win=516 Len=1 [TCP segment of a reassembled PDU]"
"8","0.837707","2800:3f0:4001:829::2001","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","TCP","86","443  >  56900 [ACK] Seq=1 Ack=2 Win=294 Len=0 SLE=1 SRE=2"
"9","1.364280","TP-Link_18:42:d3","Broadcast","ARP","42","Who has 192.168.0.8? Tell 192.168.0.1"
"10","1.655260","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","987","54081  >  443 Len=925"
"11","1.657121","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","717","54081  >  443 Len=655"
"12","1.705183","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","1285","54081  >  443 Len=1223"
"13","1.705310","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","1292","54081  >  443 Len=1230"
"14","1.705366","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","1292","54081  >  443 Len=1230"
"15","1.705419","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","1292","54081  >  443 Len=1230"
"16","1.705469","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","522","54081  >  443 Len=460"
"17","1.712289","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:808::2016","QUIC","1292","Initial, DCID=204a906ba835fff7, PKN: 1, PADDING, CRYPTO, PING, PING, PADDING, PING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PADDING"
"18","1.712741","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:808::2016","QUIC","138","0-RTT, DCID=204a906ba835fff7"
"19","1.714040","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:803::200a","QUIC","1292","Initial, DCID=2ec3bf3bbcec6aff, PKN: 1, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, PADDING"
"20","1.714601","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:803::200a","QUIC","136","0-RTT, DCID=2ec3bf3bbcec6aff"
"21","1.717447","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","190","54081  >  443 Len=128"
"22","1.717822","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","94","443  >  54081 Len=32"
"23","1.717822","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","86","443  >  54081 Len=24"
"24","1.717822","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","87","443  >  54081 Len=25"
"25","1.731709","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","95","54081  >  443 Len=33"
"26","1.760377","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","93","443  >  54081 Len=31"
"27","1.773450","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","95","54081  >  443 Len=33"
"28","1.775794","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","147","443  >  54081 Len=85"
"29","1.776237","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","101","54081  >  443 Len=39"
"30","1.776610","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","84","443  >  54081 Len=22"
"31","1.779208","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","93","443  >  54081 Len=31"
"32","1.789489","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","95","54081  >  443 Len=33"
"33","1.808170","2800:3f0:4001:808::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","1292","Initial, SCID=e04a906ba835fff7, PKN: 1, ACK, PADDING"
"34","1.808886","2800:3f0:4001:803::200a","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","1292","Initial, SCID=eec3bf3bbcec6aff, PKN: 1, ACK, PADDING"
"35","1.820343","2800:3f0:4001:808::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","1292","Protected Payload (KP0)"
"36","1.820561","2800:3f0:4001:808::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","853","Protected Payload (KP0)"
"37","1.820561","2800:3f0:4001:808::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","229","Protected Payload (KP0)"
"38","1.820561","2800:3f0:4001:808::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","86","Protected Payload (KP0)"
"39","1.821190","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:808::2016","QUIC","141","Handshake, DCID=e04a906ba835fff7"
"40","1.821461","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:808::2016","QUIC","93","Protected Payload (KP0), DCID=e04a906ba835fff7"
"41","1.825219","2800:3f0:4001:803::200a","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","1292","Protected Payload (KP0)"
"42","1.825332","2800:3f0:4001:803::200a","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","853","Protected Payload (KP0)"
"43","1.825332","2800:3f0:4001:803::200a","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","247","Protected Payload (KP0)"
"44","1.825332","2800:3f0:4001:803::200a","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","86","Protected Payload (KP0)"
"45","1.825740","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:803::200a","QUIC","140","Handshake, DCID=eec3bf3bbcec6aff"
"46","1.825885","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:803::200a","QUIC","93","Protected Payload (KP0), DCID=eec3bf3bbcec6aff"
"47","1.839827","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","87","443  >  54081 Len=25"
"48","1.839931","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","636","443  >  54081 Len=574"
"49","1.839931","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","193","443  >  54081 Len=131"
"50","1.840137","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","101","54081  >  443 Len=39"
"51","1.843725","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","122","443  >  54081 Len=60"
"52","1.844034","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","101","54081  >  443 Len=39"
"53","1.845089","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","85","443  >  54081 Len=23"
"54","1.846899","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:808::2016","QUIC","94","Protected Payload (KP0), DCID=e04a906ba835fff7"
"55","1.851976","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:803::200a","QUIC","94","Protected Payload (KP0), DCID=eec3bf3bbcec6aff"
"56","1.858028","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","95","54081  >  443 Len=33"
"57","1.869841","2800:3f0:4001:808::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","182","Protected Payload (KP0)"
"58","1.877079","2800:3f0:4001:803::200a","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","182","Protected Payload (KP0)"
"59","1.891772","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1287","443  >  54081 Len=1225"
"60","1.892103","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","101","54081  >  443 Len=39"
"61","1.893346","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"62","1.893346","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1215","443  >  54081 Len=1153"
"63","1.895400","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:808::2016","QUIC","94","Protected Payload (KP0), DCID=e04a906ba835fff7"
"64","1.903846","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:803::200a","QUIC","94","Protected Payload (KP0), DCID=eec3bf3bbcec6aff"
"65","1.905317","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","88","443  >  54081 Len=26"
"66","1.905559","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","94","54081  >  443 Len=32"
"67","1.921795","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1286","443  >  54081 Len=1224"
"68","1.924737","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"69","1.924737","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"70","1.924737","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"71","1.924737","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"72","1.924737","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"73","1.924737","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"74","1.924737","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"75","1.924737","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"76","1.926742","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"77","1.926742","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"78","1.926742","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"79","1.926742","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"80","1.926742","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1214","443  >  54081 Len=1152"
"81","1.927046","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","94","54081  >  443 Len=32"
"82","1.936809","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1284","443  >  54081 Len=1222"
"83","1.936809","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"84","1.936809","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"85","1.936809","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"86","1.936809","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"87","1.936809","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"88","1.937218","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","94","54081  >  443 Len=32"
"89","1.941695","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"90","1.941695","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","135","443  >  54081 Len=73"
"91","1.948099","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:808::2016","QUIC","1292","Initial, DCID=509442fe0f08941c, PKN: 1, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, PING, PADDING, PING"
"92","1.948562","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:808::2016","QUIC","141","0-RTT, DCID=509442fe0f08941c"
"93","1.949462","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:808::2016","QUIC","784","0-RTT, DCID=509442fe0f08941c"
"94","1.954044","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","95","54081  >  443 Len=33"
"95","1.958802","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","88","443  >  54081 Len=26"
"96","1.967745","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:822::200a","TCP","75","56886  >  443 [ACK] Seq=1 Ack=1 Win=517 Len=1 [TCP segment of a reassembled PDU]"
"97","1.982583","2800:3f0:4001:803::200a","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","182","Protected Payload (KP0)"
"98","1.982870","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:803::200a","QUIC","95","Protected Payload (KP0), DCID=eec3bf3bbcec6aff"
"99","2.006540","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1284","443  >  54081 Len=1222"
"100","2.007229","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","858","443  >  54081 Len=796"
"101","2.016445","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","147","56181  >  443 Len=85"
"102","2.016931","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","136","56181  >  443 Len=74"
"103","2.019924","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","95","54081  >  443 Len=33"
"104","2.022427","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1284","443  >  54081 Len=1222"
"105","2.022868","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"106","2.022868","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"107","2.022868","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"108","2.022868","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1283","443  >  54081 Len=1221"
"109","2.022868","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"110","2.022868","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"111","2.022868","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","924","443  >  54081 Len=862"
"112","2.022868","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1284","443  >  54081 Len=1222"
"113","2.022868","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"114","2.022868","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"115","2.022868","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"116","2.022868","2800:3f0:4001:822::200a","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","TCP","86","443  >  56886 [ACK] Seq=1 Ack=2 Win=267 Len=0 SLE=1 SRE=2"
"117","2.022868","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"118","2.022868","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"119","2.022868","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"120","2.022868","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"121","2.022868","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"122","2.022868","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"123","2.022868","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"124","2.022868","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"125","2.022868","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","94","443  >  56181 Len=32"
"126","2.023718","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","91","443  >  56181 Len=29"
"127","2.024941","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","103","56181  >  443 Len=41"
"128","2.025494","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","94","54081  >  443 Len=32"
"129","2.025860","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","94","54081  >  443 Len=32"
"130","2.026099","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"131","2.026099","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"132","2.026099","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"133","2.026099","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"134","2.026399","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"135","2.026399","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"136","2.028373","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","94","443  >  56181 Len=32"
"137","2.028552","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","671","443  >  54081 Len=609"
"138","2.029542","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","91","443  >  56181 Len=29"
"139","2.029820","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","103","56181  >  443 Len=41"
"140","2.033101","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","88","443  >  56181 Len=26"
"141","2.036938","2800:3f0:4001:808::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","1292","Initial, SCID=d09442fe0f08941c, PKN: 1, ACK, PADDING"
"142","2.036938","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","88","443  >  56181 Len=26"
"143","2.040164","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","95","54081  >  443 Len=33"
"144","2.065461","192.168.0.5","239.255.255.250","UDP","77","56701  >  15600 Len=35"
"145","2.065461","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1284","443  >  54081 Len=1222"
"146","2.065461","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"147","2.065461","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"148","2.067409","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"149","2.069428","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"150","2.069428","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"151","2.069428","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  54081 Len=1230"
"152","2.069428","2800:3f0:4001:81e::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","694","443  >  54081 Len=632"
"153","2.069428","2800:3f0:4001:808::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","1292","Protected Payload (KP0)"
"154","2.069428","2800:3f0:4001:808::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","861","Protected Payload (KP0)"
"155","2.069428","2800:3f0:4001:808::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","221","Protected Payload (KP0)"
"156","2.069428","2800:3f0:4001:808::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","86","Protected Payload (KP0)"
"157","2.069428","2800:3f0:4001:808::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","200","Protected Payload (KP0)"
"158","2.070222","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:808::2016","QUIC","140","Handshake, DCID=d09442fe0f08941c"
"159","2.070421","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:808::2016","QUIC","93","Protected Payload (KP0), DCID=d09442fe0f08941c"
"160","2.070689","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:808::2016","QUIC","97","Protected Payload (KP0), DCID=d09442fe0f08941c"
"161","2.078482","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","95","54081  >  443 Len=33"
"162","2.118744","2800:3f0:4001:808::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","182","Protected Payload (KP0)"
"163","2.119472","2800:3f0:4001:808::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","87","Protected Payload (KP0)"
"164","2.144420","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:808::2016","QUIC","94","Protected Payload (KP0), DCID=d09442fe0f08941c"
"165","2.201142","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","1285","54081  >  443 Len=1223"
"166","2.201277","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:81e::200e","UDP","264","54081  >  443 Len=202"
"167","2.205000","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","1052","56181  >  443 Len=990"
"168","2.207256","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","966","56181  >  443 Len=904"
"169","2.210839","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","94","443  >  56181 Len=32"
"170","2.211385","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","94","443  >  56181 Len=32"
"171","2.212334","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","171","443  >  56181 Len=109"
"172","2.212576","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","103","56181  >  443 Len=41"
"173","2.213359","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1287","443  >  56181 Len=1225"
"174","2.213359","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  56181 Len=1230"
"175","2.213359","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  56181 Len=1230"
"176","2.213359","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  56181 Len=1230"
"177","2.213359","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  56181 Len=1230"
"178","2.214757","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","97","56181  >  443 Len=35"
"179","2.216638","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  56181 Len=1230"
"180","2.216638","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  56181 Len=1230"
"181","2.216638","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  56181 Len=1230"
